Date,Open,High,Low,Close,Adj Close,Volume,stock_symbol,stock_name,stock_industry
1/4/2018,548,609,545.9000244,607.4000244,593.2507935,45765524,CIPLA,Cipla Ltd.,Healthcare
1/5/2018,607.4000244,621.9000244,507.2000122,524.7999878,512.5748901,47821869,CIPLA,Cipla Ltd.,Healthcare
1/6/2018,526.9500122,622.75,517.1500244,616.6500244,602.2853394,71219407,CIPLA,Cipla Ltd.,Healthcare
1/7/2018,620,648,602.1500244,641.3499756,626.4099121,48579471,CIPLA,Cipla Ltd.,Healthcare
1/8/2018,641,677.5,614.5,662.1500244,646.7253418,63765207,CIPLA,Cipla Ltd.,Healthcare
1/9/2018,665.5,678.4500122,637.2000122,654.0499878,641.914856,45547571,CIPLA,Cipla Ltd.,Healthcare
1/10/2018,653.0499878,663.9500122,598.6500244,629.25,617.5750732,40656561,CIPLA,Cipla Ltd.,Healthcare
1/11/2018,630,631.9500122,511.75,540.8499756,530.8151245,78585265,CIPLA,Cipla Ltd.,Healthcare
1/12/2018,542,549,503,519.5,509.8612671,39702003,CIPLA,Cipla Ltd.,Healthcare
1/1/2019,520,524,483.75,517.2999878,507.7020874,38104067,CIPLA,Cipla Ltd.,Healthcare
1/2/2019,517.6500244,558.2999878,501.2000122,554.5499878,544.2609863,51701044,CIPLA,Cipla Ltd.,Healthcare
1/3/2019,555,555.2999878,516.2000122,528.9000244,519.086853,36318453,CIPLA,Cipla Ltd.,Healthcare
1/4/2019,516.2999878,575.9500122,516.2999878,565,554.5170288,61037752,CIPLA,Cipla Ltd.,Healthcare
1/5/2019,565,586,529.5999756,558.8499756,548.4811401,53873732,CIPLA,Cipla Ltd.,Healthcare
1/6/2019,559,575,528.6500244,553.4500122,543.1813965,28483771,CIPLA,Cipla Ltd.,Healthcare
1/7/2019,555.7000122,566.5,506,521.0999756,511.4315796,30720927,CIPLA,Cipla Ltd.,Healthcare
1/8/2019,516.1500244,527,449.2000122,472.4500122,466.3748779,53033646,CIPLA,Cipla Ltd.,Healthcare
1/9/2019,472.4500122,482.5,418,425.5,420.028595,40541060,CIPLA,Cipla Ltd.,Healthcare
1/10/2019,426.8999939,478.9500122,389.5499878,466.8500061,460.8468933,73260629,CIPLA,Cipla Ltd.,Healthcare
1/11/2019,467.2999878,492.2999878,435.3999939,466.7000122,460.698822,89312346,CIPLA,Cipla Ltd.,Healthcare
1/12/2019,469.6000061,487,444.6000061,478.2000122,472.0509644,42561498,CIPLA,Cipla Ltd.,Healthcare
1/1/2020,481,487.4500122,442.1000061,446.8999939,441.1534119,51466102,CIPLA,Cipla Ltd.,Healthcare
1/2/2020,446.5,464.3500061,398.0499878,402.1000061,396.9295044,68312558,CIPLA,Cipla Ltd.,Healthcare
1/3/2020,407,472,355.2999878,422.8500061,417.4126892,118846080,CIPLA,Cipla Ltd.,Healthcare
1/4/2020,424.8999939,632.6500244,410.3999939,589.5999756,583.5301514,226528203,CIPLA,Cipla Ltd.,Healthcare
1/5/2020,589.5999756,650.9500122,565.5999756,648.1500244,641.477417,189538307,CIPLA,Cipla Ltd.,Healthcare
1/6/2020,649,692.5,616.2999878,640.25,633.6587524,147754912,CIPLA,Cipla Ltd.,Healthcare
1/7/2020,642.5999756,724,621.0499878,720.1500244,712.7362061,153340807,CIPLA,Cipla Ltd.,Healthcare
1/8/2020,724,814.5,701,713.5499878,706.2041626,215946007,CIPLA,Cipla Ltd.,Healthcare
1/9/2020,713.5499878,819.2999878,704.4000244,774.7000122,766.7246094,199555192,CIPLA,Cipla Ltd.,Healthcare
1/10/2020,779.7999878,829.0499878,742.2999878,754.5,746.7325439,155051193,CIPLA,Cipla Ltd.,Healthcare
1/11/2020,757.5,804,706.5,745.5999756,737.9241333,177545799,CIPLA,Cipla Ltd.,Healthcare
1/12/2020,753,839,746.1500244,819.9500122,811.5087891,135687822,CIPLA,Cipla Ltd.,Healthcare
1/1/2021,822.7999878,864.5999756,796.2000122,825.9000244,817.397583,89440283,CIPLA,Cipla Ltd.,Healthcare
1/2/2021,815,878.9000244,776.25,787.0499878,778.9474487,109767415,CIPLA,Cipla Ltd.,Healthcare
1/3/2021,795,823.9500122,738.0999756,815.0999756,806.7086792,74123652,CIPLA,Cipla Ltd.,Healthcare
1/4/2021,819.5,966.3499756,806.0999756,910.3499756,900.9780884,173322333,CIPLA,Cipla Ltd.,Healthcare
1/5/2021,919.0999756,951.9500122,869,949.3499756,939.5765991,155902255,CIPLA,Cipla Ltd.,Healthcare
1/6/2021,952,997,931.8499756,971.9000244,961.8945313,64407893,CIPLA,Cipla Ltd.,Healthcare
1/7/2021,977.2000122,989.9000244,872,920.0499878,910.5782471,44288494,CIPLA,Cipla Ltd.,Healthcare
1/8/2021,928.2999878,953,886.0499878,947.7999878,938.0426025,58996504,CIPLA,Cipla Ltd.,Healthcare
1/9/2021,949,1005,920,983.5499878,978.7948608,48987228,CIPLA,Cipla Ltd.,Healthcare
1/10/2021,980,996.9500122,885.25,905.0499878,900.6743774,50807218,CIPLA,Cipla Ltd.,Healthcare
1/11/2021,917,998,883,971.2999878,966.6040649,49877621,CIPLA,Cipla Ltd.,Healthcare
1/12/2021,980.75,986.7000122,850,944.0999756,939.5355835,56171225,CIPLA,Cipla Ltd.,Healthcare
1/1/2022,947.0499878,950,860,945,940.4312744,45154550,CIPLA,Cipla Ltd.,Healthcare
1/2/2022,948,977.3499756,888.1500244,925.0499878,920.5776978,46051352,CIPLA,Cipla Ltd.,Healthcare
1/3/2022,925.0499878,1083,911.0999756,1018.049988,1013.128052,80383742,CIPLA,Cipla Ltd.,Healthcare
1/4/2022,1023,1062.650024,946.2999878,981.2000122,976.4562378,36913011,CIPLA,Cipla Ltd.,Healthcare
1/5/2022,979,1004.900024,904.25,992.9500122,988.1494141,45677007,CIPLA,Cipla Ltd.,Healthcare
1/6/2022,994.5,1006.849976,902,917.2000122,912.765686,33694511,CIPLA,Cipla Ltd.,Healthcare
1/7/2022,911.2000122,989.5,911.2000122,977.4000244,972.6746216,27363839,CIPLA,Cipla Ltd.,Healthcare
1/8/2022,990,1053.849976,988.2999878,1038.449951,1033.429443,31763694,CIPLA,Cipla Ltd.,Healthcare
1/9/2022,1026,1128,1012,1114.949951,1114.949951,40698927,CIPLA,Cipla Ltd.,Healthcare
1/10/2022,1116.800049,1180.099976,1098.800049,1167.400024,1167.400024,27844744,CIPLA,Cipla Ltd.,Healthcare
1/11/2022,1167.5,1185.25,1078.5,1139.650024,1139.650024,36089848,CIPLA,Cipla Ltd.,Healthcare
1/12/2022,1145,1147.349976,1070,1075.949951,1075.949951,30877338,CIPLA,Cipla Ltd.,Healthcare
1/1/2023,1080.25,1096.949951,1007.5,1017.950012,1017.950012,27261977,CIPLA,Cipla Ltd.,Healthcare
1/2/2023,1019,1044.599976,903.0999756,906.4000244,906.4000244,33312821,CIPLA,Cipla Ltd.,Healthcare
1/3/2023,907.7999878,910.25,852,900.5,900.5,53373604,CIPLA,Cipla Ltd.,Healthcare
1/4/2023,910,925.9500122,886.2999878,909.2000122,909.2000122,36761735,CIPLA,Cipla Ltd.,Healthcare
1/1/2015,383,400,356,360.8500061,177.322937,65276005,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2015,354.25,398,350.1499939,395.25,194.2271881,188223071,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2015,394.7999878,398.2000122,346.3999939,362.8999939,178.3303375,69941201,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2015,362.8999939,395.7000122,356.3999939,362.75,188.1213074,55586302,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2015,362.75,393.75,352.1499939,391.0499878,202.7976837,56984361,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2015,392,422.6000061,381.3999939,421.25,218.4593201,98696644,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2015,422.5499878,442.7999878,413.7000122,439.0499878,227.6903534,99185359,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2015,441,447.1000061,332.4500122,366.3500061,189.988327,129161396,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2015,362,365.5,300.7999878,327.6000061,169.8926697,95458034,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2015,329.5499878,348.8999939,318.75,319.8999939,165.8994446,67284854,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2015,320,345,316.5499878,330.5499878,171.4225006,62405515,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2015,331.1000061,346.5499878,305,329.7999878,171.0335541,58326699,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2016,330,337.1000061,286.5,319.9500122,165.9253845,68823449,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2016,321.7000122,337.2000122,292.7000122,311,161.283905,90392112,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2016,311.7000122,333,291,291.9500122,151.4046478,113340317,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2016,292,293.75,271.6499939,288.0499878,163.4234619,94419433,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2016,288.7000122,295.9500122,272.3999939,291.3999939,165.3240967,89915445,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2016,292.0499878,318.8999939,289.0499878,313,177.5787201,68416364,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2016,313,335.7999878,309.5499878,328,186.0888977,56494805,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2016,329.2999878,349.9500122,320.6499939,333.5,189.2093048,76746003,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2016,334.1000061,339,316.8999939,322.2999878,182.8550415,65389798,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2016,323.1000061,329,309.6499939,324.7999878,184.2733917,56463619,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2016,326.5,337.2999878,289.2999878,308.6000061,175.082428,65936283,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2016,309.2000122,313.6499939,282.5,300,170.2032776,70395794,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2017,300.0499878,320.3999939,297,309.2000122,175.422821,73805728,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2017,310,332.2999878,306.2999878,321.8999939,182.6280975,71343299,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2017,323,327.8999939,288.0499878,292.6499939,166.0332794,136332443,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2017,292.6499939,296.7999878,273.1000061,276.6499939,166.8462677,81419596,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2017,276.6499939,284.4500122,259.5,262.5499878,158.3426208,63213938,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2017,263,270.25,243.1000061,244.25,147.3059998,49019083,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2017,245.3500061,265.25,242.6000061,249.1000061,150.2310028,61551658,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2017,249.8999939,253.5,233.6999969,237.3999939,143.1747894,109557645,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2017,238.0500031,272.3999939,238.0500031,270.8500061,163.3483124,118409095,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2017,270.8500061,295,268.7000122,286.4500122,172.7566071,108938944,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2017,286.5,292.3500061,266.1499939,275.7999878,166.3336182,89508121,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2017,275.2000122,276.3500061,261,262.9500122,158.5838928,66908686,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2018,263,311,262.6000061,299.5499878,180.6571503,132164474,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2018,300.1000061,316.9500122,280.1000061,309.1499939,186.4468842,97545573,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2018,310.7999878,314.1499939,265,283.2999878,170.8568726,78650416,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2018,283.3500061,294.9500122,273.2000122,285,182.0471954,41696120,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2018,285,303.4500122,257.2999878,296.25,189.2332458,86123108,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2018,293,299.7000122,257.3999939,264.3500061,168.8567657,67145834,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2018,263.1499939,279.7000122,258.6000061,261.1000061,166.780777,63154956,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2018,262,299.75,261.6000061,285.9500122,182.6539917,95510502,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2018,287.5,289.7999878,264.3999939,266.25,170.0704041,69298035,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2018,266.25,289.2000122,261.2999878,266.1499939,170.0065308,79308286,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2018,264.9500122,271.8500061,239.0500031,244.8999939,156.4328308,156037619,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2018,246,254.5,228.3500061,240.75,153.7819824,167072967,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2019,241,242.4499969,218.0500031,224.6499939,147.7801056,92309226,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2019,224.3500061,229.8999939,211.3999939,228.3000031,150.1811523,159921625,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2019,228.8000031,247.8999939,226.6000061,237.1999969,156.0357666,231327451,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2019,238.1000061,258.2999878,231.5,252.1499939,170.0681152,212914426,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2019,252.1499939,262.9500122,229.5500031,253.5,170.9786682,140289849,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2019,255,271.4500122,250.6999969,253.8000031,171.1809998,110078555,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2019,254.25,256.3999939,197.0500031,204.4499969,137.895813,167558822,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2019,205.25,214,177.6999969,184.75,124.6087189,217847247,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2019,184.75,208.3999939,179.1000061,199.8500061,134.7932281,203672766,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2019,200,211.6999969,182.1499939,207.5500031,139.9866791,146159993,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2019,205,217.5500031,195.8000031,205.25,138.4353638,120378328,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2019,205.1999969,212.4499969,185,211.3500061,142.5496826,111455944,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2020,211.3500061,214.6000061,180,181.6999969,122.5515747,229937466,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2020,182,186.0500031,165,168.3999939,113.5810928,298514646,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2020,172.6499939,180.1999969,119.1999969,140.0500031,94.45980835,414868471,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2020,138.75,152.4499969,131.8000031,148.5,109.1926117,148478590,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2020,148.5,148.5,121.0500031,141.3000031,103.8984299,178135763,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2020,142.1000061,149.75,128.1499939,132.8500061,97.68511963,296007803,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2020,132.8500061,137.5,124.5999985,129.25,95.03801727,220999318,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2020,129.8999939,143.9499969,128.1000061,134.3500061,98.78807831,241996367,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2020,135.1000061,138.0500031,113.9000015,116,85.29524231,264442684,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2020,117.0999985,119.6999969,109.5500031,114.1999969,83.97169495,275315296,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2020,114.5999985,129.3000031,113.5500031,125.5500031,92.31739807,359590169,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2020,126,146,124.6999969,135.4499969,105.7830505,396339882,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2021,135.3999939,148.8000031,125.25,125.9000015,98.32475281,302745256,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2021,126.4000015,163,125.8499985,152.1999969,118.8643723,498471937,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2021,155.5,157.3000031,127.0500031,130.3500061,101.8000793,336618413,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2021,131.4499969,134.6000061,123.4000015,133.0500031,107.4794617,168770474,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2021,133,159.6999969,131.1999969,147.6999969,119.3139114,397362394,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2021,148.5500031,165,143.5,146.6499939,118.4656982,420559096,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2021,146.6000061,150.6999969,141.0500031,143.3000031,115.7595367,159747548,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2021,144.3000031,148.4499969,132.75,145.8500061,117.8194656,185651759,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2021,146.6000061,197,141.1999969,185.1000061,149.5260925,464649828,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2021,185.3999939,203.8000031,163.3000031,164.4499969,136.1493683,435908974,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2021,165,174.1999969,149.1000061,152,125.8419189,276042759,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2021,153.6000061,160.6999969,139.1499939,146.0500031,120.9158707,224566231,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2022,147.25,168.25,147,159.8000031,140.1980743,236859726,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2022,162,170.3000031,149,169.5500031,148.7520905,258456678,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2022,169.5500031,197.75,169.5500031,183.0500031,165.5436096,483313899,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2022,183.8000031,209,181.8999939,182.8500061,165.3627472,436474466,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/5/2022,182.6999969,195.25,164.6499939,192.8999939,174.4515839,302107162,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/6/2022,194.5,201.9499969,174.75,185.6000061,167.8497467,287285796,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/7/2022,185,212.4499969,176.6000061,211.25,191.0466461,179944190,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/8/2022,212.5,235.5,205.75,234.8000031,212.3443909,243800854,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/9/2022,234.3500061,240.5,207.8500061,212.25,194.6065521,175493121,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/10/2022,213,247.8000031,212.3000031,245.9499969,225.5052032,179230764,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/11/2022,247,263.3999939,226.3500061,227.25,208.3596497,252045644,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/12/2022,228.3999939,234.4499969,214.1999969,225.0500031,219.6721649,128039944,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2023,226.75,232,211.1000061,224.8500061,219.476944,148592672,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/2/2023,228,228,209.1499939,215.3999939,210.2527466,150155080,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/3/2023,215.3999939,226.9499969,207.6000061,213.6499939,213.6499939,134526875,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/4/2023,214.1000061,234.75,213.8000031,231.9499969,231.9499969,77029338,COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels
1/1/2015,867.4000244,895,817.5,871.1749878,812.8096313,6450380,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/2/2015,860,881,786,849.5999756,792.6801147,6616542,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/3/2015,872.5,927.3250122,857.7999878,892.7249756,832.9158325,7334752,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/4/2015,885.0499878,984.5,845,861.7249756,803.9926758,6027062,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/5/2015,861.7249756,946.1749878,837.2999878,909.9500122,848.9868774,8387090,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/6/2015,911,947.5,863.9000244,939.9249878,876.9536743,5787998,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/7/2015,943,999.875,916.2000122,980.7999878,915.0900879,5211440,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/8/2015,983,1242.349976,970.0999756,1182.050049,1102.857178,14229182,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/9/2015,1194.849976,1207.5,1003.174988,1114.949951,1050.7771,13497475,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/10/2015,1130,1166.400024,1052,1153.849976,1087.43811,6972170,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/11/2015,1159,1204.300049,1091,1150.300049,1084.092651,6097095,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/12/2015,1143,1185.599976,1061.849976,1154.849976,1088.380859,5296687,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/1/2016,1154,1173.699951,1036,1140.949951,1075.28064,5948389,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/2/2016,1152,1161.25,917.7999878,950.5499878,895.8395386,9698013,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/3/2016,955,1027.699951,935.0999756,987.25,930.4271851,9864870,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/4/2016,984.9500122,1106.400024,971.8499756,1051.099976,1000.858398,6004748,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/5/2016,1048,1123.300049,1013.450012,1099.449951,1046.897461,6447338,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/6/2016,1092,1168.5,1057,1109.650024,1056.609863,7782215,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/7/2016,1120,1229,1110,1198.5,1141.212891,7070909,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/8/2016,1199,1381.599976,1141,1322.5,1259.285889,9050862,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/9/2016,1320,1360.199951,1220,1290.800049,1229.101196,6866687,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/10/2016,1291,1318,1211,1279.900024,1218.722046,6698079,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/11/2016,1290,1297,1111,1174,1117.884155,7488414,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/12/2016,1184,1184,743.6500244,783.7000122,746.2399292,59792126,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/1/2017,794.7999878,811.4500122,671.5,700.0999756,666.6359253,52946367,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/2/2017,700,779,685.0499878,758.8499756,722.5777588,28314179,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/3/2017,762.4000244,795,611.4500122,623.8499756,594.0305786,60482383,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/4/2017,628,664.1500244,606,628.4000244,598.3631592,25063554,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/5/2017,628.4000244,644.7000122,532.6500244,582.1500244,554.3238525,30419662,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/6/2017,584.5999756,663.9000244,582.7999878,647.25,616.3121338,25891047,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/7/2017,648.5999756,760.7999878,647.5499878,672.9000244,640.736145,23015662,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/8/2017,671,709.9000244,611,696.4000244,663.112793,18987436,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/9/2017,700,1004.349976,692.5499878,855.75,814.8460083,148462801,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/10/2017,855.75,894.5,850.25,882.5,850.0879517,23429876,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/11/2017,885,1117.599976,882,1041,1002.766541,36994975,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/12/2017,1044.900024,1142,999.0499878,1098.349976,1058.010376,11916471,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/1/2018,1095,1135.400024,1009,1039.400024,1001.225464,15192307,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/2/2018,1050,1068.25,978.3499756,1025.900024,988.2211914,10898464,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/3/2018,1026.900024,1124.800049,980.5,1090.199951,1050.159668,11206319,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/4/2018,1092.099976,1208.75,1079.25,1197.5,1153.518677,11232912,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/5/2018,1197.5,1223,1042.199951,1047.449951,1008.979614,12340331,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/6/2018,1049.349976,1116.900024,994.9500122,1038.599976,1000.454773,15601316,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/7/2018,1041.900024,1164.550049,1025.25,1149.449951,1107.233521,16948316,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/8/2018,1149.449951,1328,1080,1305.900024,1257.9375,24339154,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/9/2018,1314.900024,1425,1232.800049,1310.900024,1272.536377,23575924,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/10/2018,1314.099976,1512,1212.5,1484.5,1441.055664,27161123,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/11/2018,1478,1578,1420,1439.349976,1397.226929,33887688,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/12/2018,1424.699951,1553.150024,1420.050049,1482.650024,1439.259888,13227401,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/1/2019,1485,1548,1428.25,1506.199951,1462.120728,11091285,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/2/2019,1511.199951,1700,1488.650024,1654.25,1605.838135,19010885,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/3/2019,1650.050049,1774.949951,1636,1703.099976,1653.258301,12592802,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
1/4/2019,1709,1753.900024,1665.449951,1746.849976,1695.727905,8662951,DIVISLAB,Divi's Laboratories Ltd.,Healthcare
